time_s,srcCellId,neighborCellId,cio_display_dB,cio_display_ie
6.5,2,3,-0,0
6.5,3,1,-0,0
6.5,3,2,-0,0
7,1,2,-0.5,-1
7,1,3,-0.5,-1
7,2,1,-0,0
7,2,3,-0,0
7,3,1,-0,0
7,3,2,-0,0
7.5,1,2,-0.5,-1
7.5,1,3,-0.5,-1
7.5,2,1,-0,0
7.5,2,3,-0,0
7.5,3,1,-0,0
7.5,3,2,-0,0
8,1,2,-0.5,-1
8,1,3,-0.5,-1
8,2,1,-0,0
8,2,3,-0,0
8,3,1,-0,0
8,3,2,-0,0
8.5,1,2,-0.5,-1
8.5,1,3,-0.5,-1
8.5,2,1,-0,0
8.5,2,3,-0,0
8.5,3,1,-0,0
8.5,3,2,-0,0
9,1,2,-0.5,-1
9,1,3,-0.5,-1
9,2,1,-0.5,-1
9,2,3,-0.5,-1
9,3,1,-0,0
9,3,2,-0,0
9.5,1,2,-0.5,-1
9.5,1,3,-0.5,-1
9.5,2,1,-0.5,-1
9.5,2,3,-0.5,-1
9.5,3,1,-0,0
9.5,3,2,-0,0
10,1,2,-0.5,-1
10,1,3,-0.5,-1
10,2,1,-0,0
10,2,3,-0,0
10,3,1,-0,0
10,3,2,-0,0
10.5,1,2,-0.5,-1
10.5,1,3,-0.5,-1
10.5,2,1,-0,0
10.5,2,3,-0,0
10.5,3,1,-0,0
10.5,3,2,-0,0
11,1,2,-0.5,-1
11,1,3,-0.5,-1
11,2,1,-0,0
11,2,3,-0,0
11,3,1,-0,0
11,3,2,-0,0
11.5,1,2,-0.5,-1
11.5,1,3,-0.5,-1
11.5,2,1,-0,0
11.5,2,3,-0,0
11.5,3,1,-0,0
11.5,3,2,-0,0
12,1,2,-0.5,-1
12,1,3,-0.5,-1
12,2,1,-0,0
12,2,3,-0,0
12,3,1,-0,0
12,3,2,-0,0
12.5,1,2,-0.5,-1
12.5,1,3,-0.5,-1
12.5,2,1,-0.5,-1
12.5,2,3,-0.5,-1
12.5,3,1,-0,0
12.5,3,2,-0,0
13,1,2,-0.5,-1
13,1,3,-0.5,-1
13,2,1,-0.5,-1
13,2,3,-0.5,-1
13,3,1,-0,0
13,3,2,-0,0
13.5,1,2,-0.5,-1
13.5,1,3,-0.5,-1
13.5,2,1,-0,0
13.5,2,3,-0,0
13.5,3,1,-0,0
13.5,3,2,-0,0
14,1,2,-0.5,-1
14,1,3,-0.5,-1
14,2,1,-0.5,-1
14,2,3,-0.5,-1
14,3,1,-0,0
14,3,2,-0,0
14.5,1,2,-0.5,-1
14.5,1,3,-0.5,-1
14.5,2,1,-0.5,-1
14.5,2,3,-0.5,-1
14.5,3,1,-0,0
14.5,3,2,-0,0
15,1,2,-0.5,-1
15,1,3,-0.5,-1
15,2,1,-0,0
15,2,3,-0,0
15,3,1,-0,0
15,3,2,-0,0
15.5,1,2,-0.5,-1
15.5,1,3,-0.5,-1
15.5,2,1,-0,0
15.5,2,3,-0,0
15.5,3,1,-0,0
15.5,3,2,-0,0
16,1,2,-0.5,-1
16,1,3,-0.5,-1
16,2,1,-0.5,-1
16,2,3,-0.5,-1
16,3,1,-0,0
16,3,2,-0,0
16.5,1,2,-0.5,-1
16.5,1,3,-0.5,-1
16.5,2,1,-0,0
16.5,2,3,-0,0
16.5,3,1,-0,0
16.5,3,2,-0,0
17,1,2,-0.5,-1
17,1,3,-0.5,-1
17,2,1,-0,0
17,2,3,-0,0
17,3,1,-0,0
17,3,2,-0,0
17.5,1,2,-0.5,-1
17.5,1,3,-0.5,-1
17.5,2,1,-0.5,-1
17.5,2,3,-0.5,-1
17.5,3,1,-0,0
17.5,3,2,-0,0
18,1,2,-0.5,-1
18,1,3,-0.5,-1
18,2,1,-0,0
18,2,3,-0,0
18,3,1,-0,0
18,3,2,-0,0
18.5,1,2,-0.5,-1
18.5,1,3,-0.5,-1
18.5,2,1,-0.5,-1
18.5,2,3,-0.5,-1
18.5,3,1,-0,0
18.5,3,2,-0,0
19,1,2,-0.5,-1
19,1,3,-0.5,-1
19,2,1,-0,0
19,2,3,-0,0
19,3,1,-0,0
19,3,2,-0,0
19.5,1,2,-0.5,-1
19.5,1,3,-0.5,-1
19.5,2,1,-0.5,-1
19.5,2,3,-0.5,-1
19.5,3,1,-0,0
19.5,3,2,-0,0
20,1,2,-0.5,-1
20,1,3,-0.5,-1
20,2,1,-0.5,-1
20,2,3,-0.5,-1
20,3,1,-0,0
20,3,2,-0,0
20.5,1,2,-0.5,-1
20.5,1,3,-0.5,-1
20.5,2,1,-0.5,-1
20.5,2,3,-0.5,-1
20.5,3,1,-0,0
20.5,3,2,-0,0
21,1,2,-0.5,-1
21,1,3,-0.5,-1
21,2,1,-0,0
21,2,3,-0,0
21,3,1,-0,0
21,3,2,-0,0
21.5,1,2,-0.5,-1
21.5,1,3,-0.5,-1
21.5,2,1,-0.5,-1
21.5,2,3,-0.5,-1
21.5,3,1,-0,0
21.5,3,2,-0,0
22,1,2,-0.5,-1
22,1,3,-0.5,-1
22,2,1,-0.5,-1
22,2,3,-0.5,-1
22,3,1,-0,0
22,3,2,-0,0
22.5,1,2,-0.5,-1
22.5,1,3,-0.5,-1
22.5,2,1,-0,0
22.5,2,3,-0,0
22.5,3,1,-0,0
22.5,3,2,-0,0
23,1,2,-0.5,-1
23,1,3,-0.5,-1
23,2,1,-0,0
23,2,3,-0,0
23,3,1,-0,0
23,3,2,-0,0
23.5,1,2,-0.5,-1
23.5,1,3,-0.5,-1
23.5,2,1,-0,0
23.5,2,3,-0,0
23.5,3,1,-0,0
23.5,3,2,-0,0
24,1,2,-0.5,-1
24,1,3,-0.5,-1
24,2,1,-0,0
24,2,3,-0,0
24,3,1,-0,0
24,3,2,-0,0
24.5,1,2,-0.5,-1
24.5,1,3,-0.5,-1
24.5,2,1,-0,0
24.5,2,3,-0,0
24.5,3,1,-0,0
24.5,3,2,-0,0
25,1,2,-0.5,-1
25,1,3,-0.5,-1
25,2,1,-0,0
25,2,3,-0,0
25,3,1,-0,0
25,3,2,-0,0
25.5,1,2,-0.5,-1
25.5,1,3,-0.5,-1
25.5,2,1,-0,0
25.5,2,3,-0,0
25.5,3,1,-0,0
25.5,3,2,-0,0
26,1,2,-0.5,-1
26,1,3,-0.5,-1
26,2,1,-0,0
26,2,3,-0,0
26,3,1,-0,0
26,3,2,-0,0
26.5,1,2,-0.5,-1
26.5,1,3,-0.5,-1
26.5,2,1,-0,0
26.5,2,3,-0,0
26.5,3,1,-0,0
26.5,3,2,-0,0
27,1,2,-0.5,-1
27,1,3,-0.5,-1
27,2,1,-0,0
27,2,3,-0,0
27,3,1,-0,0
27,3,2,-0,0
27.5,1,2,-0.5,-1
27.5,1,3,-0.5,-1
27.5,2,1,-0,0
27.5,2,3,-0,0
27.5,3,1,-0,0
27.5,3,2,-0,0
28,1,2,-0.5,-1
28,1,3,-0.5,-1
28,2,1,-0.5,-1
28,2,3,-0.5,-1
28,3,1,-0,0
28,3,2,-0,0
28.5,1,2,-0.5,-1
28.5,1,3,-0.5,-1
28.5,2,1,-0,0
28.5,2,3,-0,0
28.5,3,1,-0,0
28.5,3,2,-0,0
29,1,2,-0.5,-1
29,1,3,-0.5,-1
29,2,1,-0,0
29,2,3,-0,0
29,3,1,-0,0
29,3,2,-0,0
29.5,1,2,-0.5,-1
29.5,1,3,-0.5,-1
29.5,2,1,-0,0
29.5,2,3,-0,0
29.5,3,1,-0,0
29.5,3,2,-0,0
30,1,2,-0.5,-1
30,1,3,-0.5,-1
30,2,1,-0.5,-1
30,2,3,-0.5,-1
30,3,1,-0,0
30,3,2,-0,0
30.5,1,2,-0.5,-1
30.5,1,3,-0.5,-1
30.5,2,1,-0,0
30.5,2,3,-0,0
30.5,3,1,-0,0
30.5,3,2,-0,0
31,1,2,-0.5,-1
31,1,3,-0.5,-1
31,2,1,-0,0
31,2,3,-0,0
31,3,1,-0,0
31,3,2,-0,0
31.5,1,2,-0.5,-1
31.5,1,3,-0.5,-1
31.5,2,1,-0.5,-1
31.5,2,3,-0.5,-1
31.5,3,1,-0,0
31.5,3,2,-0,0
32,1,2,-0.5,-1
32,1,3,-0.5,-1
32,2,1,-0,0
32,2,3,-0,0
32,3,1,-0,0
32,3,2,-0,0
32.5,1,2,-0.5,-1
32.5,1,3,-0.5,-1
32.5,2,1,-0,0
32.5,2,3,-0,0
32.5,3,1,-0,0
32.5,3,2,-0,0
33,1,2,-0.5,-1
33,1,3,-0.5,-1
33,2,1,-0.5,-1
33,2,3,-0.5,-1
33,3,1,-0,0
33,3,2,-0,0
33.5,1,2,-0.5,-1
33.5,1,3,-0.5,-1
33.5,2,1,-0.5,-1
33.5,2,3,-0.5,-1
33.5,3,1,-0.5,-1
33.5,3,2,-0.5,-1
34,1,2,-0.5,-1
34,1,3,-0.5,-1
34,2,1,-0,0
34,2,3,-0,0
34,3,1,-0,0
34,3,2,-0,0
34.5,1,2,-0.5,-1
34.5,1,3,-0.5,-1
34.5,2,1,-0,0
34.5,2,3,-0,0
34.5,3,1,-0,0
34.5,3,2,-0,0
35,1,2,-0.5,-1
35,1,3,-0.5,-1
35,2,1,-0.5,-1
35,2,3,-0.5,-1
35,3,1,-0,0
35,3,2,-0,0
35.5,1,2,-0.5,-1
35.5,1,3,-0.5,-1
35.5,2,1,-0,0
35.5,2,3,-0,0
35.5,3,1,-0,0
35.5,3,2,-0,0
36,1,2,-0.5,-1
36,1,3,-0.5,-1
36,2,1,-0,0
36,2,3,-0,0
36,3,1,-0,0
36,3,2,-0,0
36.5,1,2,-0.5,-1
36.5,1,3,-0.5,-1
36.5,2,1,-0.5,-1
36.5,2,3,-0.5,-1
36.5,3,1,-0,0
36.5,3,2,-0,0
37,1,2,-0.5,-1
37,1,3,-0.5,-1
37,2,1,-0.5,-1
37,2,3,-0.5,-1
37,3,1,-0,0
37,3,2,-0,0
37.5,1,2,-0.5,-1
37.5,1,3,-0.5,-1
37.5,2,1,-0.5,-1
37.5,2,3,-0.5,-1
37.5,3,1,-0,0
37.5,3,2,-0,0
38,1,2,-0.5,-1
38,1,3,-0.5,-1
38,2,1,-0,0
38,2,3,-0,0
38,3,1,-0,0
38,3,2,-0,0
38.5,1,2,-1,-2
38.5,1,3,-1,-2
38.5,2,1,-0.5,-1
38.5,2,3,-0.5,-1
38.5,3,1,-0,0
38.5,3,2,-0,0
39,1,2,-0.5,-1
39,1,3,-0.5,-1
39,2,1,-0.5,-1
39,2,3,-0.5,-1
39,3,1,-0,0
39,3,2,-0,0
39.5,1,2,-0.5,-1
39.5,1,3,-0.5,-1
39.5,2,1,-0.5,-1
39.5,2,3,-0.5,-1
39.5,3,1,-0,0
39.5,3,2,-0,0
40,1,2,-0.5,-1
40,1,3,-0.5,-1
40,2,1,-0.5,-1
40,2,3,-0.5,-1
40,3,1,-0,0
40,3,2,-0,0
40.5,1,2,-0.5,-1
40.5,1,3,-0.5,-1
40.5,2,1,-0,0
40.5,2,3,-0,0
40.5,3,1,-0,0
40.5,3,2,-0,0
41,1,2,-0.5,-1
41,1,3,-0.5,-1
41,2,1,-0,0
41,2,3,-0,0
41,3,1,-0,0
41,3,2,-0,0
41.5,1,2,-0.5,-1
41.5,1,3,-0.5,-1
41.5,2,1,-0,0
41.5,2,3,-0,0
41.5,3,1,-0,0
41.5,3,2,-0,0
42,1,2,-0.5,-1
42,1,3,-0.5,-1
42,2,1,-0,0
42,2,3,-0,0
42,3,1,-0,0
42,3,2,-0,0
42.5,1,2,-0.5,-1
42.5,1,3,-0.5,-1
42.5,2,1,-0.5,-1
42.5,2,3,-0.5,-1
42.5,3,1,-0,0
42.5,3,2,-0,0
43,1,2,-0.5,-1
43,1,3,-0.5,-1
43,2,1,-0,0
43,2,3,-0,0
43,3,1,-0,0
43,3,2,-0,0
43.5,1,2,-0.5,-1
43.5,1,3,-0.5,-1
43.5,2,1,-0.5,-1
43.5,2,3,-0.5,-1
43.5,3,1,-0,0
43.5,3,2,-0,0
44,1,2,-0.5,-1
44,1,3,-0.5,-1
44,2,1,-0,0
44,2,3,-0,0
44,3,1,-0,0
44,3,2,-0,0
44.5,1,2,-1,-2
44.5,1,3,-1,-2
44.5,2,1,-0.5,-1
44.5,2,3,-0.5,-1
44.5,3,1,-0,0
44.5,3,2,-0,0
45,1,2,-1,-2
45,1,3,-1,-2
45,2,1,-0.5,-1
45,2,3,-0.5,-1
45,3,1,-0,0
45,3,2,-0,0
45.5,1,2,-0.5,-1
45.5,1,3,-0.5,-1
45.5,2,1,-0,0
45.5,2,3,-0,0
45.5,3,1,-0,0
45.5,3,2,-0,0
46,1,2,-0.5,-1
46,1,3,-0.5,-1
46,2,1,-0.5,-1
46,2,3,-0.5,-1
46,3,1,-0,0
46,3,2,-0,0
46.5,1,2,-0.5,-1
46.5,1,3,-0.5,-1
46.5,2,1,-0.5,-1
46.5,2,3,-0.5,-1
46.5,3,1,-0,0
46.5,3,2,-0,0
47,1,2,-0.5,-1
47,1,3,-0.5,-1
47,2,1,-0.5,-1
47,2,3,-0.5,-1
47,3,1,-0,0
47,3,2,-0,0
47.5,1,2,-0.5,-1
47.5,1,3,-0.5,-1
47.5,2,1,-0.5,-1
47.5,2,3,-0.5,-1
47.5,3,1,-0,0
47.5,3,2,-0,0
48,1,2,-0.5,-1
48,1,3,-0.5,-1
48,2,1,-0.5,-1
48,2,3,-0.5,-1
48,3,1,-0,0
48,3,2,-0,0
48.5,1,2,-0.5,-1
48.5,1,3,-0.5,-1
48.5,2,1,-0.5,-1
48.5,2,3,-0.5,-1
48.5,3,1,-0,0
48.5,3,2,-0,0
49,1,2,-0.5,-1
49,1,3,-0.5,-1
49,2,1,-0.5,-1
49,2,3,-0.5,-1
49,3,1,-0,0
49,3,2,-0,0
49.5,1,2,-0.5,-1
49.5,1,3,-0.5,-1
49.5,2,1,-0.5,-1
49.5,2,3,-0.5,-1
49.5,3,1,-0,0
49.5,3,2,-0,0
50,1,2,-0.5,-1
50,1,3,-0.5,-1
50,2,1,-0.5,-1
50,2,3,-0.5,-1
50,3,1,-0,0
50,3,2,-0,0
50.5,1,2,-0.5,-1
50.5,1,3,-0.5,-1
50.5,2,1,-0,0
50.5,2,3,-0,0
50.5,3,1,-0,0
50.5,3,2,-0,0
51,1,2,-0.5,-1
51,1,3,-0.5,-1
51,2,1,-0.5,-1
51,2,3,-0.5,-1
51,3,1,-0,0
51,3,2,-0,0
51.5,1,2,-0.5,-1
51.5,1,3,-0.5,-1
51.5,2,1,-0.5,-1
51.5,2,3,-0.5,-1
51.5,3,1,-0,0
51.5,3,2,-0,0
52,1,2,-0.5,-1
52,1,3,-0.5,-1
52,2,1,-0.5,-1
52,2,3,-0.5,-1
52,3,1,-0,0
52,3,2,-0,0
52.5,1,2,-0.5,-1
52.5,1,3,-0.5,-1
52.5,2,1,-0.5,-1
52.5,2,3,-0.5,-1
52.5,3,1,-0,0
52.5,3,2,-0,0
53,1,2,-0.5,-1
53,1,3,-0.5,-1
53,2,1,-0.5,-1
53,2,3,-0.5,-1
53,3,1,-0,0
53,3,2,-0,0
53.5,1,2,-0.5,-1
53.5,1,3,-0.5,-1
53.5,2,1,-0.5,-1
53.5,2,3,-0.5,-1
53.5,3,1,-0,0
53.5,3,2,-0,0
54,1,2,-0.5,-1
54,1,3,-0.5,-1
54,2,1,-0.5,-1
54,2,3,-0.5,-1
54,3,1,-0,0
54,3,2,-0,0
54.5,1,2,-0.5,-1
54.5,1,3,-0.5,-1
54.5,2,1,-0.5,-1
54.5,2,3,-0.5,-1
54.5,3,1,-0,0
54.5,3,2,-0,0
55,1,2,-0.5,-1
55,1,3,-0.5,-1
55,2,1,-0.5,-1
55,2,3,-0.5,-1
55,3,1,-0,0
55,3,2,-0,0
55.5,1,2,-0.5,-1
55.5,1,3,-0.5,-1
55.5,2,1,-0.5,-1
55.5,2,3,-0.5,-1
55.5,3,1,-0,0
55.5,3,2,-0,0
56,1,2,-0.5,-1
56,1,3,-0.5,-1
56,2,1,-0.5,-1
56,2,3,-0.5,-1
56,3,1,-0,0
56,3,2,-0,0
56.5,1,2,-0.5,-1
56.5,1,3,-0.5,-1
56.5,2,1,-0.5,-1
56.5,2,3,-0.5,-1
56.5,3,1,-0,0
56.5,3,2,-0,0
57,1,2,-0.5,-1
57,1,3,-0.5,-1
57,2,1,-0.5,-1
57,2,3,-0.5,-1
57,3,1,-0,0
57,3,2,-0,0
57.5,1,2,-0.5,-1
57.5,1,3,-0.5,-1
57.5,2,1,-0.5,-1
57.5,2,3,-0.5,-1
57.5,3,1,-0,0
57.5,3,2,-0,0
58,1,2,-0.5,-1
58,1,3,-0.5,-1
58,2,1,-0.5,-1
58,2,3,-0.5,-1
58,3,1,-0,0
58,3,2,-0,0
58.5,1,2,-0.5,-1
58.5,1,3,-0.5,-1
58.5,2,1,-0.5,-1
58.5,2,3,-0.5,-1
58.5,3,1,-0,0
58.5,3,2,-0,0
59,1,2,-0.5,-1
59,1,3,-0.5,-1
59,2,1,-0.5,-1
59,2,3,-0.5,-1
59,3,1,-0,0
59,3,2,-0,0
59.5,1,2,-0.5,-1
59.5,1,3,-0.5,-1
59.5,2,1,-0.5,-1
59.5,2,3,-0.5,-1
59.5,3,1,-0,0
59.5,3,2,-0,0
60,1,2,-0.5,-1
60,1,3,-0.5,-1
60,2,1,-0.5,-1
60,2,3,-0.5,-1
60,3,1,-0,0
60,3,2,-0,0
60.5,1,2,-0.5,-1
60.5,1,3,-0.5,-1
60.5,2,1,-0.5,-1
60.5,2,3,-0.5,-1
60.5,3,1,-0,0
60.5,3,2,-0,0
61,1,2,-0.5,-1
61,1,3,-0.5,-1
61,2,1,-0.5,-1
61,2,3,-0.5,-1
61,3,1,-0,0
61,3,2,-0,0
61.5,1,2,-0.5,-1
61.5,1,3,-0.5,-1
61.5,2,1,-0.5,-1
61.5,2,3,-0.5,-1
61.5,3,1,-0,0
61.5,3,2,-0,0
62,1,2,-0.5,-1
62,1,3,-0.5,-1
62,2,1,-0.5,-1
62,2,3,-0.5,-1
62,3,1,-0,0
62,3,2,-0,0
62.5,1,2,-0.5,-1
62.5,1,3,-0.5,-1
62.5,2,1,-0.5,-1
62.5,2,3,-0.5,-1
62.5,3,1,-0,0
62.5,3,2,-0,0
63,1,2,-0.5,-1
63,1,3,-0.5,-1
63,2,1,-0.5,-1
63,2,3,-0.5,-1
63,3,1,-0.5,-1
63,3,2,-0.5,-1
63.5,1,2,-0.5,-1
63.5,1,3,-0.5,-1
63.5,2,1,-0.5,-1
63.5,2,3,-0.5,-1
63.5,3,1,-0.5,-1
63.5,3,2,-0.5,-1
64,1,2,-0.5,-1
64,1,3,-0.5,-1
64,2,1,-0.5,-1
64,2,3,-0.5,-1
64,3,1,-0.5,-1
64,3,2,-0.5,-1
64.5,1,2,-0.5,-1
64.5,1,3,-0.5,-1
64.5,2,1,-0.5,-1
64.5,2,3,-0.5,-1
64.5,3,1,-0.5,-1
64.5,3,2,-0.5,-1
65,1,2,-1,-2
65,1,3,-1,-2
65,2,1,-0.5,-1
65,2,3,-0.5,-1
65,3,1,-0,0
65,3,2,-0,0
65.5,1,2,-0.5,-1
65.5,1,3,-0.5,-1
65.5,2,1,-1,-2
65.5,2,3,-1,-2
65.5,3,1,-0,0
65.5,3,2,-0,0
66,1,2,-0.5,-1
66,1,3,-0.5,-1
66,2,1,-0.5,-1
66,2,3,-0.5,-1
66,3,1,-0,0
66,3,2,-0,0
66.5,1,2,-0.5,-1
66.5,1,3,-0.5,-1
66.5,2,1,-1,-2
66.5,2,3,-1,-2
66.5,3,1,-0,0
66.5,3,2,-0,0
67,1,2,-0.5,-1
67,1,3,-0.5,-1
67,2,1,-1,-2
67,2,3,-1,-2
67,3,1,-0,0
67,3,2,-0,0
67.5,1,2,-0.5,-1
67.5,1,3,-0.5,-1
67.5,2,1,-1,-2
67.5,2,3,-1,-2
67.5,3,1,-0,0
67.5,3,2,-0,0
68,1,2,-0.5,-1
68,1,3,-0.5,-1
68,2,1,-0.5,-1
68,2,3,-0.5,-1
68,3,1,-0,0
68,3,2,-0,0
68.5,1,2,-0.5,-1
68.5,1,3,-0.5,-1
68.5,2,1,-0.5,-1
68.5,2,3,-0.5,-1
68.5,3,1,-0,0
68.5,3,2,-0,0
69,1,2,-0.5,-1
69,1,3,-0.5,-1
69,2,1,-0.5,-1
69,2,3,-0.5,-1
69,3,1,-0,0
69,3,2,-0,0
69.5,1,2,-0.5,-1
69.5,1,3,-0.5,-1
69.5,2,1,-0.5,-1
69.5,2,3,-0.5,-1
69.5,3,1,-0,0
69.5,3,2,-0,0
70,1,2,-0.5,-1
70,1,3,-0.5,-1
70,2,1,-0.5,-1
70,2,3,-0.5,-1
70,3,1,-0,0
70,3,2,-0,0
70.5,1,2,-0.5,-1
70.5,1,3,-0.5,-1
70.5,2,1,-0.5,-1
70.5,2,3,-0.5,-1
70.5,3,1,-0,0
70.5,3,2,-0,0
71,1,2,-0.5,-1
71,1,3,-0.5,-1
71,2,1,-0.5,-1
71,2,3,-0.5,-1
71,3,1,-0,0
71,3,2,-0,0
71.5,1,2,-0.5,-1
71.5,1,3,-0.5,-1
71.5,2,1,-0.5,-1
71.5,2,3,-0.5,-1
71.5,3,1,-0,0
71.5,3,2,-0,0
72,1,2,-0.5,-1
72,1,3,-0.5,-1
72,2,1,-0,0
72,2,3,-0,0
72,3,1,-0,0
72,3,2,-0,0
72.5,1,2,-0.5,-1
72.5,1,3,-0.5,-1
72.5,2,1,-0.5,-1
72.5,2,3,-0.5,-1
72.5,3,1,-0,0
72.5,3,2,-0,0
73,1,2,-0.5,-1
73,1,3,-0.5,-1
73,2,1,-0.5,-1
73,2,3,-0.5,-1
73,3,1,-0,0
73,3,2,-0,0
73.5,1,2,-0.5,-1
73.5,1,3,-0.5,-1
73.5,2,1,-0,0
73.5,2,3,-0,0
73.5,3,1,-0,0
73.5,3,2,-0,0
74,1,2,-0.5,-1
74,1,3,-0.5,-1
74,2,1,-0,0
74,2,3,-0,0
74,3,1,-0,0
74,3,2,-0,0
74.5,1,2,-0.5,-1
74.5,1,3,-0.5,-1
74.5,2,1,-0,0
74.5,2,3,-0,0
74.5,3,1,-0,0
74.5,3,2,-0,0
75,1,2,-0.5,-1
75,1,3,-0.5,-1
75,2,1,-0,0
75,2,3,-0,0
75,3,1,-0,0
75,3,2,-0,0
75.5,1,2,-0.5,-1
75.5,1,3,-0.5,-1
75.5,2,1,-0,0
75.5,2,3,-0,0
75.5,3,1,-0,0
75.5,3,2,-0,0
76,1,2,-0.5,-1
76,1,3,-0.5,-1
76,2,1,-0,0
76,2,3,-0,0
76,3,1,-0,0
76,3,2,-0,0
76.5,1,2,-0.5,-1
76.5,1,3,-0.5,-1
76.5,2,1,-0,0
76.5,2,3,-0,0
76.5,3,1,-0,0
76.5,3,2,-0,0
77,1,2,-0.5,-1
77,1,3,-0.5,-1
77,2,1,-0,0
77,2,3,-0,0
77,3,1,-0,0
77,3,2,-0,0
77.5,1,2,-0.5,-1
77.5,1,3,-0.5,-1
77.5,2,1,-0,0
77.5,2,3,-0,0
77.5,3,1,-0,0
77.5,3,2,-0,0
78,1,2,-0.5,-1
78,1,3,-0.5,-1
78,2,1,-0,0
78,2,3,-0,0
78,3,1,-0,0
78,3,2,-0,0
78.5,1,2,-0.5,-1
78.5,1,3,-0.5,-1
78.5,2,1,-0,0
78.5,2,3,-0,0
78.5,3,1,-0,0
78.5,3,2,-0,0
79,1,2,-0.5,-1
79,1,3,-0.5,-1
79,2,1,-0,0
79,2,3,-0,0
79,3,1,-0,0
79,3,2,-0,0
79.5,1,2,-0.5,-1
79.5,1,3,-0.5,-1
79.5,2,1,-0,0
79.5,2,3,-0,0
79.5,3,1,-0,0
79.5,3,2,-0,0
80,1,2,-0.5,-1
80,1,3,-0.5,-1
80,2,1,-0,0
80,2,3,-0,0
80,3,1,-0,0
80,3,2,-0,0
80.5,1,2,-0.5,-1
80.5,1,3,-0.5,-1
80.5,2,1,-0,0
80.5,2,3,-0,0
80.5,3,1,-0,0
80.5,3,2,-0,0
81,1,2,-1,-2
81,1,3,-1,-2
81,2,1,-0,0
81,2,3,-0,0
81,3,1,-0,0
81,3,2,-0,0
81.5,1,2,-0.5,-1
81.5,1,3,-0.5,-1
81.5,2,1,-0,0
81.5,2,3,-0,0
81.5,3,1,-0,0
81.5,3,2,-0,0
82,1,2,-0.5,-1
82,1,3,-0.5,-1
82,2,1,-0,0
82,2,3,-0,0
82,3,1,-0,0
82,3,2,-0,0
82.5,1,2,-1,-2
82.5,1,3,-1,-2
82.5,2,1,-0,0
82.5,2,3,-0,0
82.5,3,1,-0,0
82.5,3,2,-0,0
83,1,2,-1,-2
83,1,3,-1,-2
83,2,1,-0,0
83,2,3,-0,0
83,3,1,-0,0
83,3,2,-0,0
83.5,1,2,-0.5,-1
83.5,1,3,-0.5,-1
83.5,2,1,-0,0
83.5,2,3,-0,0
83.5,3,1,-0,0
83.5,3,2,-0,0
84,1,2,-0.5,-1
84,1,3,-0.5,-1
84,2,1,-0,0
84,2,3,-0,0
84,3,1,-0.5,-1
84,3,2,-0.5,-1
84.5,1,2,-0.5,-1
84.5,1,3,-0.5,-1
84.5,2,1,-0,0
84.5,2,3,-0,0
84.5,3,1,-0.5,-1
84.5,3,2,-0.5,-1
85,1,2,-0.5,-1
85,1,3,-0.5,-1
85,2,1,-0,0
85,2,3,-0,0
85,3,1,-0.5,-1
85,3,2,-0.5,-1
85.5,1,2,-0.5,-1
85.5,1,3,-0.5,-1
85.5,2,1,-0,0
85.5,2,3,-0,0
85.5,3,1,-0.5,-1
85.5,3,2,-0.5,-1
86,1,2,-1,-2
86,1,3,-1,-2
86,2,1,-0.5,-1
86,2,3,-0.5,-1
86,3,1,-0.5,-1
86,3,2,-0.5,-1
86.5,1,2,-0.5,-1
86.5,1,3,-0.5,-1
86.5,2,1,-0,0
86.5,2,3,-0,0
86.5,3,1,-0.5,-1
86.5,3,2,-0.5,-1
87,1,2,-1,-2
87,1,3,-1,-2
87,2,1,-0.5,-1
87,2,3,-0.5,-1
87,3,1,-0.5,-1
87,3,2,-0.5,-1
87.5,1,2,-1,-2
87.5,1,3,-1,-2
87.5,2,1,-0,0
87.5,2,3,-0,0
87.5,3,1,-0.5,-1
87.5,3,2,-0.5,-1
88,1,2,-1,-2
88,1,3,-1,-2
88,2,1,-0,0
88,2,3,-0,0
88,3,1,-0.5,-1
88,3,2,-0.5,-1
88.5,1,2,-0.5,-1
88.5,1,3,-0.5,-1
88.5,2,1,-0,0
88.5,2,3,-0,0
88.5,3,1,-0.5,-1
88.5,3,2,-0.5,-1
89,1,2,-1,-2
89,1,3,-1,-2
89,2,1,-0,0
89,2,3,-0,0
89,3,1,-0.5,-1
89,3,2,-0.5,-1
89.5,1,2,-1,-2
89.5,1,3,-1,-2
89.5,2,1,-0,0
89.5,2,3,-0,0
89.5,3,1,-0.5,-1
89.5,3,2,-0.5,-1
90,1,2,-1,-2
90,1,3,-1,-2
90,2,1,-0,0
90,2,3,-0,0
90,3,1,-0.5,-1
90,3,2,-0.5,-1
90.5,1,2,-0.5,-1
90.5,1,3,-0.5,-1
90.5,2,1,-0,0
90.5,2,3,-0,0
90.5,3,1,-0.5,-1
90.5,3,2,-0.5,-1
91,1,2,-1,-2
91,1,3,-1,-2
91,2,1,-0,0
91,2,3,-0,0
91,3,1,-0.5,-1
91,3,2,-0.5,-1
91.5,1,2,-0.5,-1
91.5,1,3,-0.5,-1
91.5,2,1,-0,0
91.5,2,3,-0,0
91.5,3,1,-0.5,-1
91.5,3,2,-0.5,-1
92,1,2,-0.5,-1
92,1,3,-0.5,-1
92,2,1,-0,0
92,2,3,-0,0
92,3,1,-0.5,-1
92,3,2,-0.5,-1
92.5,1,2,-1,-2
